Supplier Name,Match1,Score1,Match2,Score2,Match3,Score3,Match4,Score4,Match5,Score5
"""En Way Kay Auto Logistics",Peace To Luhansk Region,63.961352657004824,Army of the South-East,62.727272727272734,Army of the Southeast,62.317460317460316,Z Interautomatica,61.7516339869281,Prizrak Battalion 'Ghost' Brigade,61.45430107526882
"""Stone Materials",ROSNEFT AERO,70.92592592592592,Concern Almaz-Antey,67.98511430090377,Smert Battalion,67.77777777777777,Z Interavtomatika (IA,67.02020202020202,Battalion Gvardeysky,66.11111111111111
"""Project Zebra",ROSNEFT AERO,71.9017094017094,Rostec,67.26495726495726,ORIENTAL REVIEW,63.29059829059829,Free Donbas,61.34421134421135,TPE,60.68376068376068
"Branch №11 ""Gorenergosbyt"" ""MOEK",'Lenpromtransproyekt,65.03759398496241,Peace To Luhansk Region,64.48361953477043,'Chernomorneftegaz,63.16526610644257,Aktsionernoe Obshchestvo Genbank,62.97619047619049,ROSNEFT AERO,61.64021164021164
"""Atlant",Almaz-Antey,78.63636363636364,Battalion Gvardeysky,71.11111111111111,Peace To Luhansk Region,68.3574879227053,UralVagonZavod,65.07936507936508,Death Battalion,64.44444444444444
"""Industrial and Trading",Industrial Savings Bank,88.68247694334651,Industrialny Sberegatelny Bank,85.72886762360447,Integral,67.42424242424242,"""United Aircraft",64.29292929292929,United Aircraft,64.29292929292929
"""UK Sag",USC,66.66666666666666,Luganskiy Ekonomicheskiy Soyuz,62.22222222222222,'Luganskaya Narodnaya Respublika' (LNR,61.26984126984127,Industrialny Sberegatelny Bank,60.0,CB IS Bank,60.0
"""Directorate","""United Aircraft",67.02020202020202,United Aircraft,67.02020202020202,ORIENTAL REVIEW,62.853535353535364,Dobrolet,62.651515151515156,Otkritie,62.651515151515156
"""Agency"" Clothing for work",Peace To Luhansk Region,65.8958510940608,Cossack National Guard,62.085137085137085,Luhansk Economic Union,62.085137085137085,Stroygazmontazh Corporation (SGM Group,61.58658658658659,Luganskiy Ekonomicheskiy Soyuz,60.83333333333333
"""Deloit and Tsush CIS",Fedosia Oil Products Supply,68.92883079157589,Donbass People's Militia,64.2063492063492,Peace To Luhansk Region,63.584169453734674,Russian Direct Investment Fund,63.19444444444445,VAD Aktsionernoe Obshchestvo VAD,62.083333333333336
"""Project Installation",Smert Battalion,71.66666666666667,Oplot Battalion,71.66666666666667,Death Battalion,70.05050505050505,Sparta Battalion,70.0,Z Interautomatica,68.52941176470587
"""Firm"" Ecology Plus",Fedosia Oil Products Supply,66.16350243801223,Luhansk Economic Union,60.91305208952268,Luganskiy Ekonomicheskiy Soyuz,57.88335847159377,Free Donbas,57.72430184194891,"So-called ""Luhansk Guard",57.43393009377664
"""AL'YANSSTROY",Almaz-Antey,69.22799422799423,Narodny Soyuz,65.96459096459097,Bank Rossiya,65.27777777777779,ROSNEFT AERO,62.698412698412696,Battalion Gvardeysky,62.22222222222222
NET BAY NET HOLDING,Industrialny Sberegatelny Bank,66.6812865497076,Smert Battalion,66.4327485380117,Resort 'Nizhnyaya Oreanda,65.4344193817878,NEW EASTERN OUTLK,65.10929730743972,ROSNEFT AERO,65.05847953216374
"""Media Solutions",Somali Battalion,71.60353535353536,Kalmius Battalion,70.25549613784906,Peace To Luhansk Region,67.65920070267897,Death Battalion,65.92592592592594,Fedosia Oil Products Supply,65.45109211775878
Sisies-Auto Transport Plus,'Institute Giprostroymost - Saint-Petersburg,69.72587033562644,Fedosia Oil Products Supply,67.11401009646623,State Enterprise 'Sevastopol Commercial Seaport,66.44370122630993,Smert Battalion,66.06837606837607,Gas Industry Insurance Company SOGAZ,65.41514041514041
"MUP ""BCS",Kalmius Battalion,60.280112044817926,International Union of Public Associations 'Great Don Army,59.85797827903091,Sberbank (Public Sberbank,59.12698412698413,Peace To Luhansk Region,57.72256728778468,Crimean Republican Enterprise Azov Distillery Plant,56.95611577964519
Gazprom Mezhregiongaz,'Lenpromtransproyekt,60.08354218880535,Stroygazmontazh Corporation (SGM Group,59.94650112297171,TPE,58.730158730158735,Prizrak Brigade,58.0952380952381,Peace To Luhansk Region,57.424218293783504
Infosystem,Rostec,68.88888888888887,State Unitary Enterprise of the Crimean Republic 'Crimean Sea Ports,61.717171717171716,'Interavtomatika,61.111111111111114,State Unitary Enterprise of the 'Republic of Crimea' 'Sparkling Wine Plant Novy Svet,60.781893004115226,State Unitary Enterprise of the 'Republic of Crimea' National Institute of Wine 'Magarach,60.542635658914726
"""Unified Electronic Trading","""United Aircraft",79.34188034188034,United Aircraft,79.34188034188034,"""United Shipbuilding",68.70059764796606,United Shipbuilding,68.70059764796606,Russian Direct Investment Fund,68.27710301394512
Shtantaev Imanali Magomedovich,Cossack National Guard,68.28282828282828,Z Interavtomatika (IA,67.36111111111111,Russian National Commercial Bank,65.84325396825396,State enterprise 'Universal-Avia,64.34823618185247,Z Interautomatica,63.01156359979889
"""ASG Records Management",Concern Almaz-Antey,67.20209614946457,Gas Industry Insurance Company SOGAZ,65.67871699450647,Industrialny Sberegatelny Bank,64.25430778371955,'Chernomorneftegaz,63.933452168746285,VAD Aktsionernoe Obshchestvo VAD,63.07375222816399
"""Relayter",ROSNEFT AERO,69.44444444444446,ORIENTAL REVIEW,68.53174603174604,Dobrolyot,64.81481481481481,Industrialny Sberegatelny Bank,63.05555555555556,Peace To Luhansk Region,61.47342995169082
"""Comprehensive Solutions",ORIENTAL REVIEW,64.62889767237593,Peace To Luhansk Region,63.47826086956522,People's Union,63.34462638810465,'Federal State of Novorossiya,63.069358178053825,'Federativnoye Gosudarstvo Novorossiya,62.673543108325724
"""Kolkiper Ru",ORIENTAL REVIEW,65.33910533910534,TPE,61.61616161616161,Donetsk Republic,59.60497835497836,'VO TPE,59.09090909090909,'The Berkatit-Tommot-Yakutsk Railway Line's Construction Directorate,58.61148801447309
"""EYCHPI",Research and Production Corporation UralVagonZavod,64.44444444444444,"""VO Technopromexport",62.57309941520468,"O ""VO Technopromexport",61.904761904761905,GEOPOLITICA,59.09090909090909,State Unitary Enterprise of the Crimean Republic 'Crimean Sea Ports,58.585858585858574
"""ILSA.RU",Industrial Savings Bank,67.28778467908903,Fedosia Oil Products Supply,65.78483245149911,Industrialny Sberegatelny Bank,64.92063492063492,Mir Luganschine,64.12698412698413,IS Bank,63.095238095238095
"""Arm-Service",Rostec,67.67676767676768,Russian Direct Investment Fund,61.41414141414141,Army of the Southeast,60.8946608946609,State Enterprise 'Sevastopol Commercial Seaport,60.882740447957836,Mir Luganschine,60.577200577200585
"ANO DPO ""Training Center"" Maeb",Industrialny Sberegatelny Bank,68.96825396825396,Russian Direct Investment Fund,66.03174603174602,Russian National Commercial Bank,65.92261904761905,The Great Don Army,65.63492063492063,Z Interautomatica,65.54621848739495
"""Dublgis",Mir Luganschine,61.58730158730159,Industrialny Sberegatelny Bank,60.15873015873016,Dobrolet,60.11904761904761,Dobrolyot,58.730158730158735,CB IS Bank,57.61904761904763
"""Veshova",Vneshekonombank,77.71428571428571,Resort 'Nizhnyaya Oreanda,57.420634920634924,SOVCOMBANK,57.38095238095239,Sovkombank,57.38095238095239,Free Donbas,56.709956709956714
Mironov Innokentiy Aleksandrovich,Bank Otkritie Financial,66.02639669001226,Integral,64.8088023088023,Movement Novorossiya of Ignor Strelkov,64.73950026581606,"Movement ""Novorossiya"" of Igor Strelkov",64.24289902550773,VAD Aktsionernoe Obshchestvo VAD,63.32070707070706
"MUP ""Vidnovskoe PTO GC",Mostotrest,62.857142857142854,'Mostotrest,62.857142857142854,"O ""VO TPE",62.301587301587304,Dobrolet,62.10317460317461,So-called 'Lugansk People's Republic,60.317460317460316
"Law Company ""Clover",' 'Sparkling Wine Plant Novy Svet,62.910052910052904,Peace To Luhansk Region,61.83574879227053,Black Sea Bank of Development and Reconstruction,60.416666666666664,Black Sea Bank Development and Reconstruction,60.23148148148149,Almaz-Antey,59.890572390572395
"""ATS Kiev",Otkritie,66.66666666666666,Aktsionernoe Obshchestvo Genbank,62.5,Bank Otkritie Financial,61.47342995169082,Bank Rossiya,61.38888888888889,Azovsky likerovodochny zavod,61.30952380952381
"""NTV-PLUS",VTB Bank (Public,66.11111111111111,TPE,63.888888888888886,'VO TPE,63.888888888888886,Peace To Luhansk Region,61.47342995169082,Donetsk Republic,59.72222222222222
"""EMGIKOM",Vneshekonombank,61.269841269841265,'The Berkatit-Tommot-Yakutsk Railway Line's Construction Directorate,59.334280976072016,State Unitary Enterprise of the Crimean Republic 'Crimean Sea Ports,54.40115440115439,State Unitary Enterprise of the 'Republic of Crimea' National Institute of Wine 'Magarach,53.9313399778516,State Unitary Enterprise of the 'Republic of Crimea Production-Agrarian Union Massandra,53.9313399778516
"""IMATA",Integral,65.83333333333333,Somali Battalion,63.75000000000001,"'Foreign Economic Association' ""Technopromexport",63.70370370370371,'Foreign Economic Association' 'Technopromexport,63.70370370370371,Foreign Economic Association 'Technopromexport,63.70370370370371
Marinych N.N.,Mir Luganschine,67.22222222222221,' 'Sparkling Wine Plant Novy Svet,64.44444444444444,Gas Industry Insurance Company SOGAZ,63.70370370370371,Resort 'Nizhnyaya Oreanda,63.42592592592592,First Crimean Insurance,62.27053140096618
"""GETRESPONS RUS",Free Donbass,66.26984126984127,ROSNEFT AERO,64.94708994708994,Donetsk Republic,64.64285714285715,State enterprise 'Universal-Avia,63.69687660010241,TPE,62.698412698412696
"""RAPPORTO",'Lenpromtransproyekt,65.25689223057644,State Enterprise 'Sevastopol Commercial Seaport,64.13043478260869,Research and Production Corporation UralVagonZavod,63.66666666666666,Rostec,62.5,ROSNEFT AERO,61.38888888888889
"""FLATEK",Bulwark,64.28571428571429,Peace To Luhansk Region,61.69082125603865,'Federal State of Novorossiya,60.39682539682539,Federal United Enterprise 'Crimea Railway,58.611111111111114,"Federal State Budgetary Enterprise 'Sanatorium ""Nizhnyaya Oreanda""' of the Administration of the President of the Russian Federation",55.74652777777778
"""Multi-Food",UralVagonZavod,61.904761904761905,Somali Battalion,61.72619047619047,Federal State Budgetary Enterprise 'Production-Agrarian Union 'Massandra' of the Administration of the President of the Russian Federation,59.135802469135804,Army of the Southeast,57.30158730158731,Army of the South-East,56.868686868686865
"""Salavei",Almaz-Antey,64.50216450216449,' 'Sparkling Wine Plant Novy Svet,63.01587301587301,Somali Battalion,60.892857142857146,Sparta Battalion,60.71428571428571,State Concern 'National Association of producers 'Massandra,59.85797827903091
"""Seo Intellect",Donetsk Republic,64.04914529914531,NEW EASTERN OUTLK,62.94620412267471,Somali Battalion,62.17948717948718,Industrialny Sberegatelny Bank,61.639471639471644,ORIENTAL REVIEW,61.59544159544159
"""Grand",The Great Don Army,67.4074074074074,Sberbank,65.83333333333333,'Luganskaya Narodnaya Respublika' (LNR,64.76190476190476,'Federativnoye Gosudarstvo Novorossiya,64.5045045045045,Russian Direct Investment Fund,64.44444444444444
All-Russian public organ,Kalmius Battalion,66.62267471091,Gas Industry Insurance Company SOGAZ,66.2962962962963,Russian National Commercial Bank,65.27777777777779,Sberbank (Public Sberbank,65.27777777777779,'Luganskaya Narodnaya Respublika' (LNR,65.15873015873017
"""4 pixel",'VO TPE,64.28571428571429,Integral,60.11904761904761,Donbas People's Militia,58.178053830227746,Donbass People's Militia,57.936507936507944,ORIENTAL REVIEW,54.285714285714285
"""Baer Maksposter",Bank Rossiya,76.74074074074075,Sberbank (Public Sberbank,66.9949494949495,Sberbank of Russia,64.07407407407408,"Mostotrest, P",63.51851851851852,ROSNEFT AERO,63.51851851851852
"""Mindboks",IS Bank,60.71428571428571,Genbank,60.11904761904761,Prizrak Battalion 'Ghost' Brigade,59.22939068100358,Mir Luganschine,58.88888888888889,Prizrak Battalion 'Ghost' Battalion,58.838383838383834
"""Bastion Techno",Aktsionernoe Obshchestvo Genbank,66.96428571428571,Bank Otkritie Financial,66.37492941840767,Rostec,66.34920634920634,Somali Battalion,64.64285714285715,VAD Aktsionernoe Obshchestvo VAD,63.29365079365079
"""Uninterruptible Organization","""United Shipbuilding",68.61737677527152,United Shipbuilding,68.61737677527152,Crimean Republican Enterprise Azov Distillery Plant,66.4799253034547,Bank Otkritie Financial,66.44440384849591,"""United Aircraft",65.95238095238095
"""Tompro",TPE,66.66666666666666,Mostotrest,64.44444444444444,'Mostotrest,64.44444444444444,"State Corporation for the Promotion of the Development, Manufacture and Export of High Technology Products ""Rostec",62.89682539682539,Dobrolet,62.5
"""SK INTER",Integral,75.0,Z Interautomatica,70.09803921568628,ROSNEFT AERO,69.44444444444446,Z Interavtomatika (IA,68.33333333333333,' 'Sparkling Wine Plant Novy Svet,67.22222222222221
"""Edible shop of Efimov",Donbas People's Militia,63.94064872325741,'Federal State of Novorossiya,63.19444444444444,Donbass People's Militia,63.095238095238095,Feodosia Enterprise of oil,63.04029304029304,VEB.RF,61.904761904761905
"""Mobile Videos",Battalion Gvardeysky,67.7065527065527,ORIENTAL REVIEW,63.29059829059829,Somali Battalion,62.17948717948718,Sobol,61.02564102564102,ZELENODOLSK SHYARD,60.327635327635335
"""RTL",ORIENTAL REVIEW,73.33333333333334,Prizrak Battalion 'Ghost' Brigade,69.89247311827957,Russian National Commercial Bank,69.79166666666666,Prizrak Battalion 'Ghost' Battalion,69.69696969696969,Separate Artillery Brigade of the 1st Army Corps,68.75
"""GETTACTION RUS",Smert Battalion,67.35449735449735,Battalion Gvardeysky,66.05820105820106,Death Battalion,63.650793650793645,Z Interautomatica,63.41736694677871,Sberbank of Russia,63.029100529100525
"""SEFCO",USC,68.88888888888887,Luhansk Economic Union,66.06060606060606,State Enterprise 'Magarach' of the National Institute of Wine,62.82485875706215,State Unitary Enterprise of the Crimean Republic 'Crimean Sea Ports,62.525252525252526,State Unitary Enterprise of the City of Sevastopol 'Sevastopol Sea Port,62.38095238095238
"""Yandex. Taxi","""United Aircraft",62.853535353535364,United Aircraft,62.853535353535364,Death Battalion,60.577200577200585,Smert Battalion,59.292929292929294,'Interavtomatika,59.292929292929294
"""WINNER PARTNERS",Internet Research Agency,70.02136752136752,First Crimean Insurance,66.28019323671496,Integral,65.27777777777779,'Lenpromtransproyekt,64.95481127060074,State enterprise 'Universal-Avia,63.380204025365316
"""KASTOM KARS",Bank Rossiya,63.131313131313135,ROSNEFT AERO,62.62626262626263,Battalion Gvardeysky,61.45021645021645,Cossack National Guard,61.36363636363637,Smert Battalion,60.577200577200585
"""Green Service"" Artflora",Federal United Enterprise 'Crimea Railway,69.18261562998404,Internet Research Agency,67.2979797979798,State Enterprise 'Sevastopol Commercial Seaport,63.60862630885514,Feodosia Enterprise of oil,63.50524475524476,State Enterprise 'Magarach' of the National Institute of Wine,63.26913199794556
"""UK ATSOLIN-TRANSLYT",' 'Sparkling Wine Plant Novy Svet,68.76461988304094,Bank Rossiya,68.03561935140881,Z Interautomatica,65.10929730743972,Kalmius Battalion,64.0264877880977,Bank of Russia,63.67053998632946
"""SERVISSUKUK business",Russia Bank,60.7912457912458,Prizrak Brigade,60.55555555555555,Sberbank of Russia,58.51851851851851,Kalmius Battalion,58.18627450980392,Sovkombank,57.777777777777786
"""United Logistics","""United Aircraft",83.83333333333334,United Aircraft,83.83333333333334,"""United Shipbuilding",83.51076555023924,United Shipbuilding,83.51076555023924,Industrial Savings Bank,64.61352657004831
"""Nevamotors",Mostotrest,73.33333333333334,'Mostotrest,73.33333333333334,"Mostotrest, P",70.0,NEW EASTERN OUTLK,65.63025210084034,'Interavtomatika,65.27777777777779
"""North-West","Mostotrest, P",71.34920634920636,NEW EASTERN OUTLK,67.35294117647058,Army of the Southeast,64.36507936507937,Army of the South-East,63.78787878787878,Mostotrest,62.22222222222222
"""Favorit Motors f",Feodosia Enterprise of oil,69.39102564102564,'Federativnoye Gosudarstvo Novorossiya,63.20785070785071,'Federal State of Novorossiya,63.07234432234433,First Crimean Insurance,61.9927536231884,"""VO Technopromexport",61.71052631578947
Fedorovich Danil Igorevich,Feodosia Enterprise of oil,65.15837104072398,ROSNEFT AERO,63.93162393162394,RDIF,63.46153846153846,Dobrolyot,63.24786324786324,'Federativnoye Gosudarstvo Novorossiya,62.52872305503884
"""Comfort",'Chernomorneftegaz,62.55835667600373,"'Foreign Economic Association' ""Technopromexport",62.32804232804233,'Foreign Economic Association' 'Technopromexport,62.32804232804233,Foreign Economic Association 'Technopromexport,62.32804232804233,Dobrolet,60.71428571428571
"""Introd",'Interavtomatika,80.55555555555556,Integral,80.55555555555556,Z Interautomatica,70.91503267973856,Z Interavtomatika (IA,69.44444444444446,Narodny Soyuz,65.8119658119658
"""KOMUS",Bank of Russia,69.52380952380953,'The Berkatit-Tommot-Yakutsk Railway Line's Construction Directorate,69.15422885572139,Kalmius Battalion,67.84313725490195,Sovkombank,65.0,Bank Rossiya,61.66666666666667
"""Atri",Bank Otkritie Financial,72.46376811594203,Otkritie,70.83333333333334,'Interavtomatika,67.22222222222221,Z Interautomatica,66.17647058823529,Z Interavtomatika (IA,65.0
